gcf1,gcf2,count,jaccard_index,distance,weight
GCF_051707e276,GCF_2fc5a434bc,434,0.35198702,0.6480129800000001,0.35198702
GCF_2ae8de51de,GCF_5e4d78482b,63,0.35195531,0.64804469,0.35195531
GCF_3857c8148d,GCF_53df2cc314,8925,0.35194605,0.64805395,0.35194605
GCF_2d9daa10c6,GCF_4b56c3255b,82,0.35193133,0.64806867,0.35193133
GCF_55daf1dc9e,GCF_9e7050068d,164,0.35193133,0.64806867,0.35193133
GCF_69d68e29fa,GCF_eced0d27ef,410,0.35193133,0.64806867,0.35193133
GCF_5e9213a2d5,GCF_c8d1d62e3e,511,0.35192837,0.64807163,0.35192837
GCF_744ec7ea4d,GCF_cdf94c9cab,183,0.35192308,0.6480769200000001,0.35192308
GCF_3bc9107137,GCF_85232af0aa,1012,0.35187761,0.6481223899999999,0.35187761
GCF_d5f29f24d8,GCF_f417a0242d,386,0.35186873,0.6481312699999999,0.35186873
GCF_4251a9f1be,GCF_4cc474bd3d,76,0.35185185,0.6481481499999999,0.35185185
GCF_529a973a12,GCF_9dbd0db0d8,38,0.35185185,0.6481481499999999,0.35185185
GCF_5ec1faa190,GCF_d2b5aaa400,38,0.35185185,0.6481481499999999,0.35185185
GCF_5f2cbec0e0,GCF_c2188efa78,38,0.35185185,0.6481481499999999,0.35185185
GCF_682470f7c3,GCF_ae52895879,76,0.35185185,0.6481481499999999,0.35185185
GCF_81f1095eab,GCF_b4441d6f66,57,0.35185185,0.6481481499999999,0.35185185
GCF_ae52895879,GCF_cb82f82ffc,76,0.35185185,0.6481481499999999,0.35185185
GCF_b663561faa,GCF_e8a7253329,38,0.35185185,0.6481481499999999,0.35185185
GCF_cc70669188,GCF_f0a29a2412,57,0.35185185,0.6481481499999999,0.35185185
GCF_0a5ddb10f0,GCF_8f67b758e6,6218,0.35183613,0.64816387,0.35183613
GCF_69bb4e514a,GCF_8943cb0cfa,2130,0.3518335,0.6481665,0.3518335
GCF_5de437d5a1,GCF_72f9a38c01,311,0.35180995,0.64819005,0.35180995
GCF_00afc41845,GCF_483441bed9,89,0.35177866,0.64822134,0.35177866
GCF_5abccafbb7,GCF_708cbc2588,89,0.35177866,0.64822134,0.35177866
GCF_699d16c048,GCF_ba98f56db5,7694,0.35177396,0.64822604,0.35177396
GCF_5607946b98,GCF_e33ffa4062,70,0.35175879,0.64824121,0.35175879
GCF_2c9a1b130f,GCF_6e30f5c76b,223,0.35173502,0.64826498,0.35173502
GCF_0955e4ace0,GCF_a8b1198a63,51,0.35172414,0.64827586,0.35172414
GCF_5e98ea1481,GCF_f22d47297b,51,0.35172414,0.64827586,0.35172414
GCF_4a63fae1b2,GCF_d0d730c5f2,1754,0.35171446,0.64828554,0.35171446
GCF_120d9c5aaf,GCF_6cf1a91e04,64,0.35164835,0.64835165,0.35164835
GCF_251251a932,GCF_aee7064cf2,96,0.35164835,0.64835165,0.35164835
GCF_27b549e1b0,GCF_a2a5c4bf09,32,0.35164835,0.64835165,0.35164835
GCF_2ab0d94f07,GCF_5aced60361,32,0.35164835,0.64835165,0.35164835
GCF_3204a40b8f,GCF_54c960b23f,32,0.35164835,0.64835165,0.35164835
GCF_39ed86d51c,GCF_61bc5b7e66,32,0.35164835,0.64835165,0.35164835
GCF_43a801b805,GCF_b590611260,32,0.35164835,0.64835165,0.35164835
GCF_4919cac3f2,GCF_8963bed302,32,0.35164835,0.64835165,0.35164835
GCF_4cb31243e6,GCF_6214a0c1b8,32,0.35164835,0.64835165,0.35164835
GCF_54c960b23f,GCF_da95258533,32,0.35164835,0.64835165,0.35164835
GCF_692941b328,GCF_8d94deb7ac,32,0.35164835,0.64835165,0.35164835
GCF_710f03a560,GCF_8cd99f437a,32,0.35164835,0.64835165,0.35164835
GCF_8cd99f437a,GCF_bfae685939,32,0.35164835,0.64835165,0.35164835
GCF_b41caf0828,GCF_b50b7bca46,32,0.35164835,0.64835165,0.35164835
GCF_1450cce3e4,GCF_3578577efb,237,0.35163205,0.64836795,0.35163205
GCF_17aac063d2,GCF_9341cb09b1,218,0.3516129,0.6483871,0.3516129
GCF_2cb0f2ce10,GCF_d023426400,3871,0.35158946,0.64841054,0.35158946
GCF_01d561c0d0,GCF_45fa8e012f,689,0.35153061,0.64846939,0.35153061
GCF_8943cb0cfa,GCF_d9a2379e6d,1533,0.35152488,0.6484751200000001,0.35152488
GCF_3b9eca1cd3,GCF_d0351d70ad,58,0.35151515,0.64848485,0.35151515
GCF_baad36251d,GCF_ec1cbe639a,116,0.35151515,0.64848485,0.35151515
GCF_49df36ec38,GCF_ecabbd1bd3,71,0.35148515,0.64851485,0.35148515
GCF_0b27e3e6eb,GCF_a0fd430f24,336,0.35146444,0.64853556,0.35146444
GCF_0fb1d910e1,GCF_3bf7c2fc79,2340,0.35145689,0.64854311,0.35145689
GCF_69bb4e514a,GCF_ed154cba6d,2332,0.35136357,0.64863643,0.35136357
GCF_00445aecbe,GCF_266a7e5f9b,39,0.35135135,0.6486486499999999,0.35135135
GCF_04a90fba29,GCF_24b9e6a6fc,26,0.35135135,0.6486486499999999,0.35135135
GCF_10c43b0015,GCF_7cc8fdd761,104,0.35135135,0.6486486499999999,0.35135135
GCF_1de71adb41,GCF_705a2f2d4d,26,0.35135135,0.6486486499999999,0.35135135
GCF_27011293c2,GCF_869323ffc7,26,0.35135135,0.6486486499999999,0.35135135
GCF_37b1e13e4c,GCF_ec7d536039,351,0.35135135,0.6486486499999999,0.35135135
GCF_39d4b983f3,GCF_5b2aab9895,26,0.35135135,0.6486486499999999,0.35135135
GCF_39d4b983f3,GCF_6af7eede99,26,0.35135135,0.6486486499999999,0.35135135
GCF_39d4b983f3,GCF_837f37cf38,26,0.35135135,0.6486486499999999,0.35135135
GCF_3b3b51879f,GCF_7659e63532,39,0.35135135,0.6486486499999999,0.35135135
GCF_3ba69993ff,GCF_e964e698fd,39,0.35135135,0.6486486499999999,0.35135135
GCF_3bf59eb8ee,GCF_ce4a9ea6b0,39,0.35135135,0.6486486499999999,0.35135135
GCF_515f95282c,GCF_bebb878a35,39,0.35135135,0.6486486499999999,0.35135135
GCF_680f828a06,GCF_9e1358ce30,26,0.35135135,0.6486486499999999,0.35135135
GCF_6c684babcb,GCF_959401c494,26,0.35135135,0.6486486499999999,0.35135135
GCF_7659e63532,GCF_dae3823305,26,0.35135135,0.6486486499999999,0.35135135
GCF_8d2c6e6666,GCF_e9d535c51d,26,0.35135135,0.6486486499999999,0.35135135
GCF_8dd868c86f,GCF_f27bc7645f,26,0.35135135,0.6486486499999999,0.35135135
GCF_8f1c59b600,GCF_b9563fb593,26,0.35135135,0.6486486499999999,0.35135135
GCF_9439c00c47,GCF_b92316abbe,104,0.35135135,0.6486486499999999,0.35135135
GCF_963492fa64,GCF_a6413e7d10,26,0.35135135,0.6486486499999999,0.35135135
GCF_98ab3b05ce,GCF_ab9abdfb15,39,0.35135135,0.6486486499999999,0.35135135
GCF_a94685cbd2,GCF_d8799e474f,26,0.35135135,0.6486486499999999,0.35135135
GCF_b0f1c4730b,GCF_fe781763e5,26,0.35135135,0.6486486499999999,0.35135135
GCF_b49bd6ad13,GCF_b9563fb593,26,0.35135135,0.6486486499999999,0.35135135
GCF_d69ae2dc9d,GCF_f3327b61b2,26,0.35135135,0.6486486499999999,0.35135135
GCF_e1b12c9790,GCF_fb93d890ee,26,0.35135135,0.6486486499999999,0.35135135
GCF_fccd416366,GCF_fe781763e5,26,0.35135135,0.6486486499999999,0.35135135
GCF_37b1e13e4c,GCF_dd8a51ff07,372,0.35127479,0.64872521,0.35127479
GCF_7cc2e1a4f0,GCF_e0706a98c4,98,0.35125448,0.6487455200000001,0.35125448
GCF_c8d1d62e3e,GCF_eee4e0403c,562,0.35125,0.6487499999999999,0.35125
GCF_7e150745f6,GCF_f06ac8409b,2595,0.35124526,0.64875474,0.35124526
GCF_70ce5eba47,GCF_a6ef4d9b98,170,0.35123967,0.64876033,0.35123967
GCF_6c2dfce6e8,GCF_7e150745f6,2558,0.35122889,0.64877111,0.35122889
GCF_60b67f3866,GCF_bf27f1a4ff,72,0.35121951,0.64878049,0.35121951
GCF_62fde659c0,GCF_bcc44c660b,8927,0.35120781,0.64879219,0.35120781
GCF_61553f09f6,GCF_7747be1fdf,715,0.35117878,0.64882122,0.35117878
GCF_8d96c7beb3,GCF_f6d461887b,105,0.35117057,0.6488294299999999,0.35117057
GCF_bf0ba6cd51,GCF_f1d62ac5ef,302,0.35116279,0.6488372099999999,0.35116279
GCF_1f1c5805f7,GCF_9886e42eff,230,0.35114504,0.64885496,0.35114504
GCF_3bf7c2fc79,GCF_8474c1b798,2346,0.35114504,0.64885496,0.35114504
GCF_5408d0a3ec,GCF_e7728a1aa7,92,0.35114504,0.64885496,0.35114504
GCF_71b4d951b4,GCF_e6f065b7ad,46,0.35114504,0.64885496,0.35114504
GCF_85bc330df1,GCF_cde14f1573,46,0.35114504,0.64885496,0.35114504
GCF_12769ae0ec,GCF_c993e11f25,191,0.35110294,0.64889706,0.35110294
GCF_2d43239b2c,GCF_a4cb348b60,1074,0.35109513,0.64890487,0.35109513
GCF_1131f91fdf,GCF_d379a142d4,165,0.35106383,0.64893617,0.35106383
GCF_24ee0099cd,GCF_62ea858607,33,0.35106383,0.64893617,0.35106383
GCF_3e8872348a,GCF_c4cb537573,132,0.35106383,0.64893617,0.35106383
GCF_44b11d6e05,GCF_e2aa2e4f71,33,0.35106383,0.64893617,0.35106383
GCF_4589fdff84,GCF_b1d416db16,33,0.35106383,0.64893617,0.35106383
GCF_5240049a51,GCF_cf8d2f21c1,99,0.35106383,0.64893617,0.35106383
GCF_68fc7a6653,GCF_82e4b699d9,33,0.35106383,0.64893617,0.35106383
GCF_697a742cf0,GCF_d1508c844c,66,0.35106383,0.64893617,0.35106383
GCF_708cbc2588,GCF_bb9baaa30e,66,0.35106383,0.64893617,0.35106383
GCF_afa92e823d,GCF_c469d6b3d1,33,0.35106383,0.64893617,0.35106383
GCF_bcaf3affe3,GCF_e2901fec0d,33,0.35106383,0.64893617,0.35106383
GCF_d2abd27847,GCF_e964e698fd,33,0.35106383,0.64893617,0.35106383
GCF_d939e7f459,GCF_ffd89a9a0c,33,0.35106383,0.64893617,0.35106383
GCF_2e953e5d28,GCF_d1cf1a8b20,614,0.35105775,0.6489422499999999,0.35105775
GCF_1fc8034f17,GCF_39ed86d51c,86,0.35102041,0.6489795899999999,0.35102041
GCF_52b478f5fe,GCF_fcb6684f55,86,0.35102041,0.6489795899999999,0.35102041
GCF_8ecc7a5c2a,GCF_ed7a920ac9,470,0.35100822,0.64899178,0.35100822
GCF_500a2be04a,GCF_ec7d536039,245,0.35100287,0.6489971299999999,0.35100287
GCF_2efb819821,GCF_c3dbdcb92a,53,0.35099338,0.64900662,0.35099338
GCF_348b5fa8ec,GCF_806fa682ef,212,0.35099338,0.64900662,0.35099338
GCF_6174abf442,GCF_65e8991f47,53,0.35099338,0.64900662,0.35099338
GCF_3c0f18b257,GCF_a4f941d61a,126,0.35097493,0.64902507,0.35097493
GCF_2cf659f1a6,GCF_db8688f1c5,1148,0.35096301,0.6490369899999999,0.35096301
GCF_5e4d78482b,GCF_708cbc2588,73,0.35096154,0.64903846,0.35096154
GCF_0e4aa9d665,GCF_4176c03736,1821,0.35093467,0.64906533,0.35093467
GCF_63987ec8fe,GCF_a2a138dcea,3025,0.35092807,0.6490719300000001,0.35092807
GCF_00114349cf,GCF_b4ef15cea1,20,0.35087719,0.6491228099999999,0.35087719
GCF_033e26706c,GCF_44879385f9,20,0.35087719,0.6491228099999999,0.35087719
GCF_03d291e27d,GCF_7e23c85c52,20,0.35087719,0.6491228099999999,0.35087719
GCF_03d291e27d,GCF_c8cd12c8ea,20,0.35087719,0.6491228099999999,0.35087719
GCF_0d6b92c28a,GCF_7477277804,20,0.35087719,0.6491228099999999,0.35087719
GCF_110ce4447a,GCF_c43d7bbd98,20,0.35087719,0.6491228099999999,0.35087719
GCF_11b2ec9edc,GCF_a5f943eaa4,20,0.35087719,0.6491228099999999,0.35087719
GCF_1329b1b740,GCF_3cf9b078db,20,0.35087719,0.6491228099999999,0.35087719
GCF_165f234471,GCF_261cfc39f9,20,0.35087719,0.6491228099999999,0.35087719
GCF_17996f8008,GCF_d2f0cecd01,20,0.35087719,0.6491228099999999,0.35087719
GCF_17bfe67522,GCF_2b8a7cc8cb,20,0.35087719,0.6491228099999999,0.35087719
GCF_1b968ae27c,GCF_9d465d3062,20,0.35087719,0.6491228099999999,0.35087719
GCF_1d570ec840,GCF_2b8a7cc8cb,20,0.35087719,0.6491228099999999,0.35087719
GCF_1ddc79da2e,GCF_d009e7994f,20,0.35087719,0.6491228099999999,0.35087719
GCF_1e4f7238bc,GCF_3cf9b078db,20,0.35087719,0.6491228099999999,0.35087719
GCF_1eea7237b9,GCF_6e1980d7ea,20,0.35087719,0.6491228099999999,0.35087719
GCF_1eea7237b9,GCF_e41e4e0cc0,20,0.35087719,0.6491228099999999,0.35087719
GCF_229ac264a0,GCF_d5c3c229e8,20,0.35087719,0.6491228099999999,0.35087719
GCF_25d864e5fa,GCF_6c27b40a25,60,0.35087719,0.6491228099999999,0.35087719
GCF_276e075129,GCF_66cba16188,20,0.35087719,0.6491228099999999,0.35087719
GCF_2b8a7cc8cb,GCF_90218c0219,20,0.35087719,0.6491228099999999,0.35087719
GCF_2f096d4eb9,GCF_b365e029d4,60,0.35087719,0.6491228099999999,0.35087719
GCF_2fbfa5a2d1,GCF_6985271096,20,0.35087719,0.6491228099999999,0.35087719
GCF_2fd38eca26,GCF_74fbe608e3,20,0.35087719,0.6491228099999999,0.35087719
GCF_300cce2951,GCF_5b9f069892,20,0.35087719,0.6491228099999999,0.35087719
GCF_33e39de609,GCF_9d2684f735,20,0.35087719,0.6491228099999999,0.35087719
GCF_35583f5f05,GCF_721e98dcdb,20,0.35087719,0.6491228099999999,0.35087719
GCF_36694f37ab,GCF_d764369f35,20,0.35087719,0.6491228099999999,0.35087719
GCF_37a1a4b38e,GCF_3c9d7083b3,20,0.35087719,0.6491228099999999,0.35087719
GCF_3b73edec26,GCF_7b029d0c80,20,0.35087719,0.6491228099999999,0.35087719
GCF_3b73edec26,GCF_8fb7f965b2,20,0.35087719,0.6491228099999999,0.35087719
GCF_3ce66dc1e0,GCF_f4fd75855d,20,0.35087719,0.6491228099999999,0.35087719
GCF_47083d377e,GCF_691c7b1d9d,20,0.35087719,0.6491228099999999,0.35087719
GCF_5662b32b3b,GCF_a9abf00060,20,0.35087719,0.6491228099999999,0.35087719
GCF_57cd8397e5,GCF_c38ffe0bb1,20,0.35087719,0.6491228099999999,0.35087719
GCF_59925870c9,GCF_7baa2e800d,20,0.35087719,0.6491228099999999,0.35087719
GCF_5fe8513eb8,GCF_c1ee8c886d,20,0.35087719,0.6491228099999999,0.35087719
GCF_61eb302944,GCF_75730455ff,20,0.35087719,0.6491228099999999,0.35087719
GCF_6227c739b8,GCF_7a6fb7cdaf,20,0.35087719,0.6491228099999999,0.35087719
GCF_67756b51af,GCF_74cfa35cea,20,0.35087719,0.6491228099999999,0.35087719
GCF_68fdf2d2cb,GCF_6af7eede99,20,0.35087719,0.6491228099999999,0.35087719
GCF_691c7b1d9d,GCF_c001f4413c,20,0.35087719,0.6491228099999999,0.35087719
GCF_6a79a7f389,GCF_b137608544,20,0.35087719,0.6491228099999999,0.35087719
GCF_6b893966cf,GCF_f6d461887b,60,0.35087719,0.6491228099999999,0.35087719
GCF_6c76fa233f,GCF_c001f4413c,20,0.35087719,0.6491228099999999,0.35087719
GCF_6c98aa6e5e,GCF_8bdc037ac9,20,0.35087719,0.6491228099999999,0.35087719
GCF_7143f1619e,GCF_d45b7a2c48,20,0.35087719,0.6491228099999999,0.35087719
GCF_783862af0e,GCF_ba03f027f3,40,0.35087719,0.6491228099999999,0.35087719
GCF_81b10fde3e,GCF_d1508c844c,60,0.35087719,0.6491228099999999,0.35087719
GCF_84fd253bb8,GCF_e6ecab9f39,20,0.35087719,0.6491228099999999,0.35087719
GCF_87bac64a2b,GCF_d55cbecd55,20,0.35087719,0.6491228099999999,0.35087719
GCF_87e89fef46,GCF_e09fee6119,20,0.35087719,0.6491228099999999,0.35087719
GCF_8fb7f965b2,GCF_a4b6f40685,20,0.35087719,0.6491228099999999,0.35087719
GCF_9e60ed4847,GCF_e4ba4607a1,20,0.35087719,0.6491228099999999,0.35087719
GCF_9fb393fce2,GCF_c01f844f9a,20,0.35087719,0.6491228099999999,0.35087719
GCF_9fb393fce2,GCF_d3703a57d5,20,0.35087719,0.6491228099999999,0.35087719
GCF_a5f943eaa4,GCF_dcc7547f35,20,0.35087719,0.6491228099999999,0.35087719
GCF_a5f943eaa4,GCF_df716932ee,20,0.35087719,0.6491228099999999,0.35087719
GCF_aa79b47575,GCF_e55f79a2c0,20,0.35087719,0.6491228099999999,0.35087719
GCF_b38380edae,GCF_c8f9e5fb0c,20,0.35087719,0.6491228099999999,0.35087719
GCF_b80abb5b4c,GCF_c50dff78af,20,0.35087719,0.6491228099999999,0.35087719
GCF_da95258533,GCF_dda4e591d1,60,0.35087719,0.6491228099999999,0.35087719
GCF_daad1d4eb1,GCF_fc75036acf,20,0.35087719,0.6491228099999999,0.35087719
GCF_142f87ae51,GCF_6f67d42b6c,314,0.35083799,0.64916201,0.35083799
GCF_680e2a807a,GCF_e6280007c8,588,0.35083532,0.6491646799999999,0.35083532
GCF_87e66a7e75,GCF_90b18a4cf4,107,0.35081967,0.6491803300000001,0.35081967
GCF_8655e5a811,GCF_a7fe739782,977,0.3508079,0.6491921,0.3508079
GCF_12a5f37d99,GCF_fbc179e09d,67,0.35078534,0.6492146599999999,0.35078534
GCF_708cbc2588,GCF_d40d5407a1,67,0.35078534,0.6492146599999999,0.35078534
GCF_cb82f82ffc,GCF_ce4a9ea6b0,67,0.35078534,0.6492146599999999,0.35078534
GCF_51e35ba0aa,GCF_a596f6b617,2581,0.35077467,0.6492253299999999,0.35077467
GCF_4cb31243e6,GCF_9e4713544b,47,0.35074627,0.64925373,0.35074627
GCF_6d2519e68c,GCF_fc7a54753b,74,0.3507109,0.6492891000000001,0.3507109
GCF_98de6ad4a4,GCF_b1d416db16,74,0.3507109,0.6492891000000001,0.3507109
GCF_b0c9933406,GCF_b8f9c0e4ad,74,0.3507109,0.6492891000000001,0.3507109
GCF_001feb7c28,GCF_3bf7c2fc79,2649,0.35067514,0.64932486,0.35067514
GCF_11bef92a56,GCF_48269b967d,27,0.35064935,0.6493506499999999,0.35064935
GCF_11bef92a56,GCF_e56cada2ae,27,0.35064935,0.6493506499999999,0.35064935
GCF_11cf2ac5d9,GCF_c5fce533f6,54,0.35064935,0.6493506499999999,0.35064935
GCF_1446668f30,GCF_b6bd9178d5,27,0.35064935,0.6493506499999999,0.35064935
GCF_264b3c0067,GCF_2d9e2a9b1b,27,0.35064935,0.6493506499999999,0.35064935
GCF_264b3c0067,GCF_5bfbd7f11b,27,0.35064935,0.6493506499999999,0.35064935
GCF_26a162783b,GCF_94f0bd47ff,27,0.35064935,0.6493506499999999,0.35064935
GCF_2fbfa5a2d1,GCF_506e70a48f,27,0.35064935,0.6493506499999999,0.35064935
GCF_39798fe64d,GCF_864906b4f8,27,0.35064935,0.6493506499999999,0.35064935
GCF_3f53bc61ba,GCF_82f93fcc47,27,0.35064935,0.6493506499999999,0.35064935
GCF_4233cba46f,GCF_d16851ecaa,27,0.35064935,0.6493506499999999,0.35064935
GCF_5346c37123,GCF_54cfd23986,27,0.35064935,0.6493506499999999,0.35064935
GCF_53a77d070d,GCF_a1562d6373,27,0.35064935,0.6493506499999999,0.35064935
GCF_5585b1e27f,GCF_ae967fe443,27,0.35064935,0.6493506499999999,0.35064935
GCF_6c4b0639d3,GCF_8f808d82c0,27,0.35064935,0.6493506499999999,0.35064935
GCF_72b2b0f80a,GCF_7c0f5856fb,27,0.35064935,0.6493506499999999,0.35064935
GCF_8e79fd2f16,GCF_cd08a18525,27,0.35064935,0.6493506499999999,0.35064935
GCF_8ea7618bc0,GCF_a62366c982,27,0.35064935,0.6493506499999999,0.35064935
GCF_a5a1262b15,GCF_b5bcacb443,27,0.35064935,0.6493506499999999,0.35064935
GCF_b4441d6f66,GCF_be72663692,54,0.35064935,0.6493506499999999,0.35064935
GCF_d3703a57d5,GCF_db7cba6560,27,0.35064935,0.6493506499999999,0.35064935
GCF_163b420811,GCF_4d1c1e486a,1518,0.35057737,0.64942263,0.35057737
GCF_32a52f3443,GCF_acd44366c8,3863,0.35057628,0.6494237199999999,0.35057628
GCF_2ae8de51de,GCF_96889b5f23,61,0.35057471,0.6494252899999999,0.35057471
GCF_806fa682ef,GCF_a83ed3e784,244,0.35057471,0.6494252899999999,0.35057471
GCF_951481ea93,GCF_da33298a0c,122,0.35057471,0.6494252899999999,0.35057471
GCF_a1aa412865,GCF_c5fce533f6,61,0.35057471,0.6494252899999999,0.35057471
GCF_53df2cc314,GCF_f89020212a,5798,0.35056533,0.64943467,0.35056533
GCF_00445aecbe,GCF_25a1db6030,34,0.35051546,0.64948454,0.35051546
GCF_00445aecbe,GCF_97e22f295f,34,0.35051546,0.64948454,0.35051546
GCF_04475c9eb7,GCF_9c0431ee70,34,0.35051546,0.64948454,0.35051546
GCF_08f9e0d163,GCF_cdc9989b4f,34,0.35051546,0.64948454,0.35051546
GCF_11bef92a56,GCF_f917ec8647,34,0.35051546,0.64948454,0.35051546
GCF_198b8ba80a,GCF_cbe22151cf,34,0.35051546,0.64948454,0.35051546
GCF_31fd2146b8,GCF_f863931cd5,34,0.35051546,0.64948454,0.35051546
GCF_4c69360acb,GCF_9f1d5edbf8,68,0.35051546,0.64948454,0.35051546
GCF_7fc9280bed,GCF_ea8cb5ca47,34,0.35051546,0.64948454,0.35051546
GCF_8559fe6c44,GCF_eb7decb801,34,0.35051546,0.64948454,0.35051546
GCF_90517ee78d,GCF_a4a6d4d3aa,34,0.35051546,0.64948454,0.35051546
GCF_b4ca6893ef,GCF_da27048ae9,34,0.35051546,0.64948454,0.35051546
GCF_ccf931a3dc,GCF_e69a2909ef,34,0.35051546,0.64948454,0.35051546
GCF_a83eb09f62,GCF_d1cf1a8b20,722,0.35048544,0.6495145600000001,0.35048544
GCF_c255f49344,GCF_cb82f82ffc,109,0.35048232,0.64951768,0.35048232
GCF_2c475997fa,GCF_b28b59bc6a,75,0.35046729,0.64953271,0.35046729
GCF_2d9daa10c6,GCF_b0c9933406,75,0.35046729,0.64953271,0.35046729
GCF_8e1085a887,GCF_b0c9933406,75,0.35046729,0.64953271,0.35046729
GCF_29081d999f,GCF_b3d5591ada,9936,0.35045147,0.64954853,0.35045147
GCF_7e150745f6,GCF_8967c87552,2430,0.35044707,0.64955293,0.35044707
GCF_ab134eac7a,GCF_cf733f79fd,2125,0.35042876,0.64957124,0.35042876
GCF_0cbd214185,GCF_4187acbe19,41,0.35042735,0.64957265,0.35042735
GCF_654bcf0056,GCF_b50b7bca46,41,0.35042735,0.64957265,0.35042735
GCF_840d49894d,GCF_a6897c2f71,123,0.35042735,0.64957265,0.35042735
GCF_9e6821aaed,GCF_bb4863dd15,41,0.35042735,0.64957265,0.35042735
GCF_268cdc58a9,GCF_7afe7f512d,1183,0.35041469,0.64958531,0.35041469
GCF_699d16c048,GCF_74d2fa5cee,5695,0.35039685,0.64960315,0.35039685
GCF_8474c1b798,GCF_a596f6b617,2150,0.35039113,0.64960887,0.35039113
GCF_52938e8ba6,GCF_5571393e4a,3486,0.35038697,0.64961303,0.35038697
GCF_1d6696acad,GCF_65ea18afe8,1885,0.35037175,0.64962825,0.35037175
GCF_60eb168f55,GCF_ce4a9ea6b0,48,0.35036496,0.6496350399999999,0.35036496
GCF_a7d949a20d,GCF_f1254e01a6,48,0.35036496,0.6496350399999999,0.35036496
GCF_1562785eac,GCF_f6d461887b,110,0.35031847,0.6496815300000001,0.35031847
GCF_7741caa8dc,GCF_a19c336f50,55,0.35031847,0.6496815300000001,0.35031847
GCF_4176c03736,GCF_a233d3dd99,2748,0.35028681,0.6497131899999999,0.35028681
GCF_4cdb12aeb4,GCF_6ca4ee8cc3,331,0.35026455,0.64973545,0.35026455
GCF_2edc3b6f43,GCF_4b56c3255b,138,0.35025381,0.64974619,0.35025381
GCF_8d94deb7ac,GCF_e2e9c9a93c,69,0.35025381,0.64974619,0.35025381
GCF_3857c8148d,GCF_75180cec3e,8867,0.3502528,0.6497472,0.3502528
GCF_d0d730c5f2,GCF_f06ac8409b,2298,0.35025149,0.64974851,0.35025149
GCF_29e2ea7a57,GCF_858de793d8,449,0.35023401,0.64976599,0.35023401
GCF_8413b45c56,GCF_9bc5b9c08c,83,0.35021097,0.64978903,0.35021097
GCF_37b1e13e4c,GCF_40a2a13bdf,381,0.35018382,0.64981618,0.35018382
GCF_03f62b80c1,GCF_7fd5563682,97,0.35018051,0.64981949,0.35018051
GCF_39790cad5a,GCF_ea5855cbba,97,0.35018051,0.64981949,0.35018051
GCF_83117ad85c,GCF_896e64f7e7,111,0.35015773,0.6498422699999999,0.35015773
GCF_dc547b3d63,GCF_e5c7efbe15,1693,0.35015512,0.6498448800000001,0.35015512
GCF_2e953e5d28,GCF_fdda9ba5a5,368,0.35014272,0.64985728,0.35014272
GCF_3da28f31c8,GCF_951481ea93,132,0.35013263,0.6498673699999999,0.35013263
GCF_5ff2df1895,GCF_6fc3b855d5,5642,0.35010859,0.64989141,0.35010859
GCF_88c199ab07,GCF_cf756bfb10,174,0.3501006,0.6498994,0.3501006
GCF_04beae5190,GCF_d1cf1a8b20,594,0.35002946,0.64997054,0.35002946
GCF_00114349cf,GCF_681659f637,28,0.35,0.65,0.35
GCF_02849dd1a5,GCF_f917ec8647,21,0.35,0.65,0.35
GCF_02c0744f1c,GCF_bc75e4b359,28,0.35,0.65,0.35
GCF_0358a7d966,GCF_ee2c8256a6,21,0.35,0.65,0.35
GCF_045ffec19f,GCF_616ea74b08,21,0.35,0.65,0.35
GCF_06b0653d62,GCF_d7ee148cfa,21,0.35,0.65,0.35
GCF_06b0bccafd,GCF_784958f501,28,0.35,0.65,0.35
GCF_07e147351c,GCF_385b9bce59,21,0.35,0.65,0.35
GCF_0ccab31f96,GCF_8e1085a887,63,0.35,0.65,0.35
GCF_11bef92a56,GCF_b97870aa3a,42,0.35,0.65,0.35
GCF_126ab64788,GCF_25c89164aa,21,0.35,0.65,0.35
GCF_13fc92fc45,GCF_cd08a18525,42,0.35,0.65,0.35
GCF_198b8ba80a,GCF_3803e5b789,42,0.35,0.65,0.35
GCF_19a453e059,GCF_276e075129,21,0.35,0.65,0.35
GCF_19ca9c99ac,GCF_7c3ee3a8f7,35,0.35,0.65,0.35
GCF_1bf3d815df,GCF_8c16fccef8,21,0.35,0.65,0.35
GCF_1cb53406c2,GCF_c15bf1841b,56,0.35,0.65,0.35
GCF_1cc41f4cbd,GCF_c505925e99,28,0.35,0.65,0.35
GCF_1eea7237b9,GCF_293a3519cb,21,0.35,0.65,0.35
GCF_1eea7237b9,GCF_a5ba4b4e51,21,0.35,0.65,0.35
GCF_21cf27c9db,GCF_d34d11cc39,28,0.35,0.65,0.35
GCF_21cf27c9db,GCF_e47a6f9c63,35,0.35,0.65,0.35
GCF_228d242fff,GCF_c5ce722d78,28,0.35,0.65,0.35
GCF_251251a932,GCF_60eb168f55,63,0.35,0.65,0.35
GCF_2689dbc69d,GCF_97c0da0ce7,21,0.35,0.65,0.35
GCF_27119445a7,GCF_a672cc9a95,28,0.35,0.65,0.35
GCF_289502f8a4,GCF_6e75021abd,28,0.35,0.65,0.35
GCF_2fbfa5a2d1,GCF_d989167063,21,0.35,0.65,0.35
GCF_300cce2951,GCF_69c1038af3,21,0.35,0.65,0.35
GCF_31335240f9,GCF_826842973f,42,0.35,0.65,0.35
